Order,Family,Genus,Species,Biogeographical Realm,Biome,Ecol Region,Community,Host,Continent,Country,State_Province,Location,Lat_Degrees,Lat_Min,Lat_Sec,North_South,Lat_Origin,Long_Degrees,Long_Min,Long_Sec,East_West,Long_Origin,Climatic Zone,Hemisphere,Soil pH,Soil P,Soil N,Soil C,Organic Matter,Temperature,Temp_Data,Precipitation,Prec_Origin,Altitude,Altitude_Origin,Other Literature?,Description?,INVAM?,Heavy Metals,Collector,Source,Year,Reference Title,Notes,pH,Eco region
Archaeosporales,Ambisporaceae,Ambispora,leptoticha,Neotropical,Tropical and Subtropical Moist Broadleaf Forests,Ucayali moist forests,,,S. America,Peru,San Martin,El Dorado,6,36,55,s,g,76,41,47,w,g,Tropical,South,,,,,,,,,,411,g,1,0,0,0,R Solis,Field spores,2022,"Solis R, Vallejos-Torres G, Arévalo L, Caceres B. 2022. Mycorrhizal effects on glomalin-related protein and chlorphyll contents in coffee plants in the Peruvian Amazon. Pesq. Agropec. Trop. 52:e72303",No soil data provided,,
Diversisporales,Acaulosporaceae,Acaulospora,mellea,Neotropical,Tropical and Subtropical Moist Broadleaf Forests,Ucayali moist forests,,,S. America,Peru,San Martin,Huallaga,6,56,13,s,g,76,46,19,w,g,Tropical,South,,,,,,,,,,305,g,1,0,0,0,R Solis,Field spores,2022,"Solis R, Vallejos-Torres G, Arévalo L, Caceres B. 2022. Mycorrhizal effects on glomalin-related protein and chlorphyll contents in coffee plants in the Peruvian Amazon. Pesq. Agropec. Trop. 52:e72303",No soil data provided,,
Glomerales,Glomeraceae,Glomus,macrocarpum,Neotropical,Tropical and Subtropical Moist Broadleaf Forests,Ucayali moist forests,,,S. America,Peru,San Martin,Huallaga,6,56,13,s,g,76,46,19,w,g,Tropical,South,,,,,,,,,,305,g,1,0,0,0,R Solis,Field spores,2022,"Solis R, Vallejos-Torres G, Arévalo L, Caceres B. 2022. Mycorrhizal effects on glomalin-related protein and chlorphyll contents in coffee plants in the Peruvian Amazon. Pesq. Agropec. Trop. 52:e72303",No soil data provided,,
Diversisporales,Acaulosporaceae,Acaulospora,foveata,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,Caatinga,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,5.1,35.26,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",,,
Archaeosporales,Ambisporaceae,Ambispora,leptoticha,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,Caatinga,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,5.1,35.26,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",,,
Glomerales,Glomeraceae,Rhizophagus,fasciculatus,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,Caatinga,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,5.1,35.26,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,Caatinga,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,5.1,35.26,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",,,
Diversisporales,Acaulosporaceae,Acaulospora,foveata,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,4.98,20.48,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",Site was restored Caatinga.,,
Archaeosporales,Ambisporaceae,Ambispora,leptoticha,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,4.98,20.48,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",Site was restored Caatinga.,,
Glomerales,Glomeraceae,Rhizophagus,fasciculatus,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,4.98,20.48,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",Site was restored Caatinga.,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,4.98,20.48,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",Site was restored Caatinga.,,
Archaeosporales,Ambisporaceae,Ambispora,leptoticha,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,4.71,6.76,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",Site was degraded Caatinga.,,
Glomerales,Glomeraceae,Rhizophagus,fasciculatus,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,4.71,6.76,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",Site was degraded Caatinga.,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Ceará,Irauçuba,3,44,46,s,m,39,47,0,w,m,Tropical,South,4.71,6.76,,,,27,m,320,m,152,m,1,0,0,0,DF da Silva,Molecular data,2022,"Silva DF, Moreira JV, Sousa LIS, Santana MC, Mota JCA, Queiroz AS, Nascimento IV, Silva AMM, Araújo ASF, Melo VMM, Medeiros EV, Cardoso EJBN, Pereira APA. 2022. Arbuscular mycorrhizal fungi community in soils under desertification and restoration in the Brazilian semiarid. Microbiological Research 264:127161.",Site was degraded Caatinga.,,
Glomerales,Glomeraceae,Glomus,fuegianum,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Acaulosporaceae,Acaulospora,scrobiculata,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Glomerales,Glomeraceae,Funneliformis,mosseae,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Gigasporaceae,Gigaspora,margarita,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Gigasporaceae,Gigaspora,decipiens,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Diversisporaceae,Diversispora,spurca,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Gigasporaceae,Racocetra,persica,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Glomerales,Glomeraceae,Septoglomus,constrictum,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Archaeosporales,Ambisporaceae,Ambispora,gerdemannii,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Glomerales,Glomeraceae,Rhizophagus,clarus,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Acaulosporaceae,Acaulospora,mellea,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Acaulosporaceae,Acaulospora,excavata,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Gigasporaceae,Racocetra,gregaria,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Gigasporaceae,Cetraspora,pellucida,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Acaulosporaceae,Acaulospora,koskei,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Glomerales,Glomeraceae,Rhizophagus,intraradices,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Gigasporaceae,Racocetra,fulgida,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Diversisporales,Gigasporaceae,Dentiscutata,biornata,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
Glomerales,Glomeraceae,Rhizophagus,microaggregatum,Neotropical,"Temperate Grasslands, Savannas and Shrublands",Humid Pampa,agroecosystems,soybean,S. America,Argentina,Córdoba,central Argentina,32,0,0,s,m,63,0,0,w,m,Subtropical,South,6.16,20.14,,,,1665,m,825,m,184,m,1,0,0,0,V Faggioli,Field Soil,2009,"Faggioli VS, Covacevich F, Grill G, Lorenzon C, Aimetta B, Sagadin M, Langarica-Fuentes A, Cabello MN. 2022. Environmental response of arbuscular mycorrhizal fungi under soybean cultivation at a regional scale. Mycorrhiza 32:425-438.","Regional study. Soil, climate and location data are averages.",,
